timestamp,value
1222819200,-0.9997096774193549
1222840800,-0.9997096774193549
1222862400,-0.9997096774193549
1222884000,-0.9996774193548388
1222905600,-0.9996451612903227
1222927200,-0.9996451612903227
1222948800,-0.9996774193548388
1222970400,-0.9996451612903227
1222992000,-0.9996774193548388
1223013600,-0.9997096774193549
1223035200,-0.999741935483871
1223056800,-0.9997096774193549
1223078400,-0.999741935483871
1223100000,-0.999741935483871
1223121600,-0.999741935483871
1223143200,-0.999741935483871
1223164800,-0.999741935483871
1223186400,-0.999741935483871
1223208000,-0.999741935483871
1223229600,-0.9997741935483871
1223251200,-0.9997741935483871
1223272800,-0.999741935483871
1223294400,-0.9997741935483871
1223316000,-0.9997741935483871
1223337600,-0.9997741935483871
1223359200,-0.9997741935483871
1223380800,-0.9997741935483871
1223402400,-0.9997741935483871
1223424000,-0.9997741935483871
1223445600,-0.9997741935483871
1223467200,-0.9997741935483871
1223488800,-0.9997741935483871
1223510400,-0.9997741935483871
1223532000,-0.9997741935483871
1223553600,-0.9997741935483871
1223575200,-0.9997741935483871
1223596800,-0.9997741935483871
1223618400,-0.9998064516129033
1223640000,-0.9998064516129033
1223661600,-0.9998064516129033
1223683200,-0.9998064516129033
1223704800,-0.9998064516129033
1223726400,-0.9998064516129033
1223748000,-0.9998064516129033
1223769600,-0.9998064516129033
1223791200,-0.9998064516129033
1223812800,-0.9998064516129033
1223834400,-0.9998064516129033
1223856000,-0.9998064516129033
1223877600,-0.9998064516129033
1223899200,-0.9998064516129033
1223920800,-0.9998064516129033
1223942400,-0.9998064516129033
1223964000,-0.9998064516129033
1223985600,-0.9998064516129033
1224007200,-0.9998064516129033
1224028800,-0.9998064516129033
1224050400,-0.9998064516129033
1224072000,-0.9998064516129033
1224093600,-0.9998064516129033
1224115200,-0.9998064516129033
1224136800,-0.9998064516129033
1224158400,-0.9997741935483871
1224180000,-0.9998064516129033
1224201600,-0.9998064516129033
1224223200,-0.9997741935483871
1224244800,-0.9998064516129033
1224266400,-0.9998064516129033
1224288000,-0.9998064516129033
1224309600,-0.9998064516129033
1224331200,-0.9998064516129033
1224352800,-0.9998064516129033
1224374400,-0.9998064516129033
1224396000,-0.9998064516129033
1224417600,-0.9998064516129033
1224439200,-0.9998064516129033
1224460800,-0.9998064516129033
1224482400,-0.9998064516129033
1224504000,-0.9998064516129033
1224525600,-0.9998064516129033
1224547200,-0.9998064516129033
1224568800,-0.9998064516129033
1224590400,-0.9998064516129033
1224612000,-0.9998064516129033
1224633600,-0.9998064516129033
1224655200,-0.9997741935483871
1224676800,-0.9997741935483871
1224698400,-0.9990000000000001
1224720000,-0.9994838709677419
1224741600,-0.9995161290322582
1224763200,-0.9995161290322582
1224784800,-0.9995483870967743
1224806400,-0.9995483870967743
1224828000,-0.9995806451612904
1224849600,-0.9995806451612904
1224871200,-0.9995806451612904
1224892800,-0.9995806451612904
1224914400,-0.9995806451612904
1224936000,-0.9996129032258065
1224957600,-0.9996129032258065
1224979200,-0.9996129032258065
1225000800,-0.9996129032258065
1225022400,-0.9996129032258065
1225044000,-0.9996129032258065
1225065600,-0.9996129032258065
1225087200,-0.9996129032258065
1225108800,-0.9996129032258065
1225130400,-0.9996451612903227
1225152000,-0.9996129032258065
1225173600,-0.9996129032258065
1225195200,-0.9996129032258065
1225216800,-0.9996451612903227
1225238400,-0.9996451612903227
1225260000,-0.9996451612903227
1225281600,-0.9996451612903227
1225303200,-0.9996451612903227
1225324800,-0.9996451612903227
1225346400,-0.9996451612903227
1225368000,-0.9996451612903227
1225389600,-0.9996451612903227
1225411200,-0.9996451612903227
1225432800,-0.9996451612903227
1225454400,-0.9996451612903227
1225476000,-0.9996451612903227
1225497600,-0.9996451612903227
1225519200,-0.9996451612903227
1225540800,-0.9996451612903227
1225562400,-0.9996451612903227
1225584000,-0.9996451612903227
1225605600,-0.9996451612903227
1225627200,-0.9996451612903227
1225648800,-0.9996451612903227
1225670400,-0.9996451612903227
1225692000,-0.9996451612903227
1225713600,-0.9996451612903227
1225735200,-0.9996451612903227
1225756800,-0.9996451612903227
1225778400,-0.9996451612903227
1225800000,-0.9996451612903227
1225821600,-0.9996451612903227
1225843200,-0.9996451612903227
1225864800,-0.9996451612903227
1225886400,-0.9996451612903227
1225908000,-0.9996451612903227
1225929600,-0.9996451612903227
1225951200,-0.9996451612903227
1225972800,-0.9996451612903227
1225994400,-0.9996451612903227
1226016000,-0.9996451612903227
1226037600,-0.9996451612903227
1226059200,-0.9996451612903227
1226080800,-0.9996774193548388
1226102400,-0.9996451612903227
1226124000,-0.9996451612903227
1226145600,-0.9996451612903227
1226167200,-0.9996774193548388
1226188800,-0.9996451612903227
1226210400,-0.9996451612903227
1226232000,-0.9996774193548388
1226253600,-0.9996451612903227
1226275200,-0.9996451612903227
1226296800,-0.9996451612903227
