timestamp,value
1222819200,0.00024600588093253475
1222840800,0.00024684253885883634
1222862400,0.0002476306868183331
1222884000,0.00024849971978862357
1222905600,0.00024959231212465363
1222927200,0.0002510878412632883
1222948800,0.00025323183719297686
1222970400,0.0002563762925845759
1222992000,0.00026103745153927596
1223013600,0.0002679805644789796
1223035200,0.00027834552389782035
1223056800,0.0002938340073496765
1223078400,0.00031698885205837056
1223100000,0.0003516115277559209
1223121600,0.00040338624676858434
1223143200,0.00048081317524675154
1223164800,0.0005966039564234424
1223186400,0.0007697686573247024
1223208000,0.0010287367654902588
1223229600,0.001416024628454922
1223251200,0.001995215617524371
1223272800,0.0028613989911974343
1223294400,0.004156781269052249
1223316000,0.006094033128979781
1223337600,0.0089912048279116
1223359200,0.01332394242007557
1223380800,0.019803577422508593
1223402400,0.02949391037657326
1223424000,0.043985861363207306
1223445600,0.06565866089449864
1223467200,0.09807046245680467
1223488800,0.17138124027589904
1223510400,0.25349563272887327
1223532000,0.18935918486409123
1223553600,0.19839459615073926
1223575200,0.2873046397652032
1223596800,0.24819294353502558
1223618400,0.2951809546729618
1223640000,0.20894324671804948
1223661600,0.07326405850223078
1223683200,-0.009567897555852883
1223704800,-0.06863766150975853
1223726400,-0.08658463376147114
1223748000,-0.06599194443879086
1223769600,-0.1358785717994802
1223791200,-0.1749994121565238
1223812800,-0.19289206609532114
1223834400,-0.19172277957871361
1223856000,-0.18012979965427614
1223877600,-0.1531802730600122
1223899200,-0.09819485423933386
1223920800,-0.13721416769609915
1223942400,-0.15367286884438583
1223964000,-0.15485384335607058
1223985600,-0.1300467643692833
1224007200,-0.07856307548131974
1224028800,-0.1259275605137047
1224050400,-0.15152142852178097
1224072000,-0.14427686213037622
1224093600,-0.12492170485862583
1224115200,-0.0788960126983349
1224136800,-0.007337935930680772
1224158400,-0.023011042712898833
1224180000,-0.003643931942453993
1224201600,0.06243987531941492
1224223200,0.16731948926230555
1224244800,0.3348079376472604
1224266400,0.37102135662228686
1224288000,0.3763987926383157
1224309600,0.2629518315682733
1224331200,0.2231055725168976
1224352800,0.26009911303253036
1224374400,0.15306568651282862
1224396000,0.11139977806428239
1224417600,0.010306248305644417
1224439200,-0.050180170521538545
1224460800,-0.07951248380677367
1224482400,-0.07870906649156859
1224504000,-0.04511401552719638
1224525600,-0.1110494088218984
1224547200,-0.15308729223702688
1224568800,-0.17636067383818585
1224590400,-0.18584861437760955
1224612000,-0.1979958700166751
1224633600,-0.1974639207462506
1224655200,-0.1969289585578306
1224676800,-0.19241906405008885
1224698400,-0.16815877980383398
1224720000,-0.13305271355651527
1224741600,-0.0761836055592161
1224763200,-0.10998924785099423
1224784800,-0.12140710434238036
1224806400,-0.1047502170777537
1224828000,-0.06884649404208079
1224849600,-0.0008777952302905755
1224871200,-0.01360093319003082
1224892800,0.01648797855494566
1224914400,0.09466839171059493
1224936000,0.2225873413223964
1224957600,0.19869480000360312
1224979200,0.24755825837588322
1225000800,0.16109889619380569
1225022400,0.1421860472501996
1225044000,0.19690961900410323
1225065600,0.09830588277917998
1225087200,0.040610367692817013
1225108800,0.014603371187626012
1225130400,0.025299557909559914
1225152000,0.07045695296156386
1225173600,0.03695123809588537
1225195200,0.04928451842353151
1225216800,0.05288722667430212
1225238400,0.06708847130533352
1225260000,0.12692985160641457
1225281600,0.03091341338412154
1225303200,-0.03156577065060748
1225324800,-0.0647619987152332
1225346400,-0.0709732225361336
1225368000,-0.03186414851734934
1225389600,-0.08845661171488127
1225411200,-0.11179532032949757
1225432800,-0.11421142363359031
1225454400,-0.09881847583931841
1225476000,-0.08777745990008852
1225497600,-0.04159825000052561
1225519200,0.02530910772741113
1225540800,0.1377985430823616
1225562400,0.09102405652219729
1225584000,0.09623835873552966
1225605600,0.1685035704666446
1225627200,0.08490688073149372
1225648800,0.06403140642616198
